"date","vehicle_type","direction","travel_type","hour_of_day","trip_count","avg_trip_length"
"20260402","42","N","entering","20","5","68.46"
"20260402","42","N","entering","21","7","131.26"
"20260402","42","N","entering","22","13","166.59"
"20260402","42","N","entering","23","6","71.85"
"20260402","42","N","exiting","0","5","38.78"
"20260402","42","N","exiting","1","7","35.44"
"20260402","42","N","exiting","2","5","30.34"
"20260402","42","N","exiting","3","16","33.42"
"20260402","42","N","exiting","4","15","28.56"
"20260402","42","N","exiting","5","20","30.05"
"20260402","42","N","exiting","6","26","21.15"
"20260402","42","N","exiting","7","34","23.48"
"20260402","42","N","exiting","8","64","24.29"
"20260402","42","N","exiting","9","84","27.51"
"20260402","42","N","exiting","10","96","24.67"
"20260402","42","N","exiting","11","79","25.18"
"20260402","42","N","exiting","12","54","23.34"
"20260402","42","N","exiting","13","61","24.99"
"20260402","42","N","exiting","14","72","21.17"
"20260402","42","N","exiting","15","66","21.68"
"20260402","42","N","exiting","16","56","21.79"
"20260402","42","N","exiting","17","45","17.81"
"20260402","42","N","exiting","18","20","22.26"
"20260402","42","N","exiting","19","16","18.84"
"20260402","42","N","exiting","20","11","24.43"
"20260402","42","N","exiting","21","10","19.99"
"20260402","42","N","exiting","22","6","18.63"
"20260402","42","N","exiting","23","6","34.77"
"20260402","42","N","passing","0","75","156.99"
"20260402","42","N","passing","1","71","164.49"
"20260402","42","N","passing","2","68","167.41"
"20260402","42","N","passing","3","84","127.03"
"20260402","42","N","passing","4","136","144.17"
"20260402","42","N","passing","5","175","122.63"
"20260402","42","N","passing","6","241","99.87"
"20260402","42","N","passing","7","214","74.0"
"20260402","42","N","passing","8","322","96.12"
"20260402","42","N","passing","9","391","108.9"
"20260402","42","N","passing","10","371","106.99"
"20260402","42","N","passing","11","335","103.79"
"20260402","42","N","passing","12","289","112.15"
"20260402","42","N","passing","13","290","100.13"
"20260402","42","N","passing","14","366","96.18"
"20260402","42","N","passing","15","256","93.51"
"20260402","42","N","passing","16","188","92.76"
"20260402","42","N","passing","17","124","119.83"
"20260402","42","N","passing","18","86","153.8"
"20260402","42","N","passing","19","100","161.39"
"20260402","42","N","passing","20","78","168.49"
"20260402","42","N","passing","21","87","157.59"
"20260402","42","N","passing","22","65","157.84"
"20260402","42","N","passing","23","64","169.59"
"20260402","42","S","entering","0","5","22.46"
"20260402","42","S","entering","1","4","19.63"
"20260402","42","S","entering","2","8","30.74"
"20260402","42","S","entering","3","8","28.91"
"20260402","42","S","entering","4","14","39.96"
"20260402","42","S","entering","5","28","30.66"
"20260402","42","S","entering","6","31","28.62"
"20260402","42","S","entering","7","82","25.34"
"20260402","42","S","entering","8","92","25.9"
"20260402","42","S","entering","9","78","25.78"
"20260402","42","S","entering","10","72","23.67"
"20260402","42","S","entering","11","82","23.83"
"20260402","42","S","entering","12","57","26.13"
"20260402","42","S","entering","13","66","22.54"
"20260402","42","S","entering","14","67","22.81"
"20260402","42","S","entering","15","71","19.54"
"20260402","42","S","entering","16","44","18.39"
"20260402","42","S","entering","17","28","16.36"
"20260402","42","S","entering","18","12","16.47"
"20260402","42","S","entering","19","18","27.43"
"20260402","42","S","entering","20","20","17.84"
"20260402","42","S","entering","21","7","14.0"
"20260402","42","S","entering","22","7","18.6"
"20260402","42","S","entering","23","7","13.46"
"20260402","42","S","exiting","0","7","70.08"
"20260402","42","S","exiting","1","9","93.67"
"20260402","42","S","exiting","2","11","117.12"
"20260402","42","S","exiting","3","13","191.44"
"20260402","42","S","exiting","4","32","124.39"
"20260402","42","S","exiting","5","24","117.28"
"20260402","42","S","exiting","6","44","104.81"
"20260402","42","S","exiting","7","41","66.31"
"20260402","42","S","exiting","8","67","77.21"
"20260402","42","S","exiting","9","59","64.42"
"20260402","42","S","exiting","10","49","54.49"
"20260402","42","S","exiting","11","57","68.25"
"20260402","42","S","exiting","12","50","61.31"
"20260402","42","S","exiting","13","36","42.82"
"20260402","42","S","exiting","14","43","54.24"
"20260402","42","S","exiting","15","31","67.31"
"20260402","42","S","exiting","16","24","57.61"
"20260402","42","S","exiting","17","23","53.65"
"20260402","42","S","exiting","18","13","65.93"
"20260402","42","S","exiting","19","8","105.58"
"20260402","42","S","exiting","20","9","36.28"
"20260402","42","S","exiting","21","6","40.3"
"20260402","42","S","exiting","22","4","33.9"
"20260402","42","S","exiting","23","11","158.15"
"20260402","42","S","passing","0","88","196.35"
"20260402","42","S","passing","1","93","190.86"
"20260402","42","S","passing","2","88","185.14"
"20260402","42","S","passing","3","167","205.71"
"20260402","42","S","passing","4","180","171.46"
"20260402","42","S","passing","5","237","144.94"
"20260402","42","S","passing","6","264","123.07"
"20260402","42","S","passing","7","277","94.58"
"20260402","42","S","passing","8","374","92.83"
"20260402","42","S","passing","9","429","91.7"
"20260402","42","S","passing","10","394","95.68"
"20260402","42","S","passing","11","353","92.57"
"20260402","42","S","passing","12","240","91.16"
"20260402","42","S","passing","13","267","81.35"
"20260402","42","S","passing","14","300","81.83"
"20260402","42","S","passing","15","164","88.22"
"20260402","42","S","passing","16","159","92.68"
"20260402","42","S","passing","17","105","81.89"
"20260402","42","S","passing","18","74","117.65"
"20260402","42","S","passing","19","96","128.74"
"20260402","42","S","passing","20","85","137.19"
"20260402","42","S","passing","21","60","143.31"
"20260402","42","S","passing","22","49","158.02"
"20260402","42","S","passing","23","75","158.34"
"20260402","5","N","entering","0","29","166.07"
"20260402","5","N","entering","1","10","225.09"
"20260402","5","N","entering","2","10","159.75"
"20260402","5","N","entering","3","15","97.51"
"20260402","5","N","entering","4","7","97.04"
"20260402","5","N","entering","5","18","92.63"
"20260402","5","N","entering","6","28","60.76"
"20260402","5","N","entering","7","25","71.91"
"20260402","5","N","entering","8","27","73.01"
"20260402","5","N","entering","9","26","89.13"
"20260402","5","N","entering","10","24","82.5"
"20260402","5","N","entering","11","28","70.2"
"20260402","5","N","entering","12","18","60.12"
"20260402","5","N","entering","13","20","54.4"
"20260402","5","N","entering","14","18","79.82"
"20260402","5","N","entering","15","16","58.19"
"20260402","5","N","entering","16","7","43.47"
"20260402","5","N","entering","17","5","69.18"
"20260402","5","N","entering","18","13","88.95"
"20260402","5","N","entering","19","9","161.9"
"20260402","5","N","entering","20","7","148.64"
"20260402","5","N","entering","21","7","197.24"
"20260402","5","N","entering","22","6","133.77"
"20260402","5","N","entering","23","17","167.92"
"20260402","5","N","exiting","0","9","37.07"
"20260402","5","N","exiting","1","6","41.43"
"20260402","5","N","exiting","2","14","38.02"
"20260402","5","N","exiting","3","20","32.68"
"20260402","5","N","exiting","4","29","34.01"
"20260402","5","N","exiting","5","42","37.91"
"20260402","5","N","exiting","6","52","42.13"
"20260402","5","N","exiting","7","44","37.97"
"20260402","5","N","exiting","8","47","38.55"
"20260402","5","N","exiting","9","61","33.96"
"20260402","5","N","exiting","10","48","41.04"
"20260402","5","N","exiting","11","72","34.16"
"20260402","5","N","exiting","12","47","38.96"
"20260402","5","N","exiting","13","73","39.03"
"20260402","5","N","exiting","14","44","41.94"
"20260402","5","N","exiting","15","34","36.34"
"20260402","5","N","exiting","16","21","46.45"
"20260402","5","N","exiting","17","23","34.68"
"20260402","5","N","exiting","18","23","37.79"
"20260402","5","N","exiting","19","15","30.99"
"20260402","5","N","exiting","20","17","45.36"
"20260402","5","N","exiting","21","11","33.33"
"20260402","5","N","exiting","22","7","37.59"
"20260402","5","N","exiting","23","13","40.02"
"20260402","5","N","passing","0","137","203.38"
"20260402","5","N","passing","1","106","171.39"
"20260402","5","N","passing","2","129","182.85"
"20260402","5","N","passing","3","174","173.66"
"20260402","5","N","passing","4","251","152.51"
"20260402","5","N","passing","5","385","127.68"
"20260402","5","N","passing","6","387","108.89"
"20260402","5","N","passing","7","235","107.97"
"20260402","5","N","passing","8","378","129.43"
"20260402","5","N","passing","9","485","147.97"
"20260402","5","N","passing","10","412","131.94"
"20260402","5","N","passing","11","431","121.71"
"20260402","5","N","passing","12","260","108.89"
"20260402","5","N","passing","13","288","100.97"
"20260402","5","N","passing","14","300","112.29"
"20260402","5","N","passing","15","249","113.01"
"20260402","5","N","passing","16","189","128.09"
"20260402","5","N","passing","17","165","137.84"
"20260402","5","N","passing","18","125","158.19"
"20260402","5","N","passing","19","175","195.61"
"20260402","5","N","passing","20","130","180.91"
"20260402","5","N","passing","21","139","185.4"
"20260402","5","N","passing","22","93","188.66"
"20260402","5","N","passing","23","137","171.33"
"20260402","5","S","entering","0","10","30.71"
"20260402","5","S","entering","1","6","26.78"
"20260402","5","S","entering","2","8","35.13"
"20260402","5","S","entering","3","11","43.54"
"20260402","5","S","entering","4","17","35.68"
"20260402","5","S","entering","5","19","49.73"
"20260402","5","S","entering","6","50","36.81"
"20260402","5","S","entering","7","40","30.54"
"20260402","5","S","entering","8","61","36.53"
"20260402","5","S","entering","9","71","38.29"
"20260402","5","S","entering","10","57","34.24"
"20260402","5","S","entering","11","54","37.8"
"20260402","5","S","entering","12","57","31.86"
"20260402","5","S","entering","13","55","39.36"
"20260402","5","S","entering","14","71","37.68"
"20260402","5","S","entering","15","53","33.6"
"20260402","5","S","entering","16","38","39.18"
"20260402","5","S","entering","17","18","42.7"
"20260402","5","S","entering","18","11","39.05"
"20260402","5","S","entering","19","18","28.87"
"20260402","5","S","entering","20","15","27.81"
"20260402","5","S","entering","21","5","35.4"
"20260402","5","S","entering","22","12","35.11"
"20260402","5","S","entering","23","7","28.1"
"20260402","5","S","exiting","0","12","171.12"
"20260402","5","S","exiting","1","11","160.23"
"20260402","5","S","exiting","2","13","153.7"
"20260402","5","S","exiting","3","17","120.21"
"20260402","5","S","exiting","4","9","105.06"
"20260402","5","S","exiting","5","15","59.67"
"20260402","5","S","exiting","6","23","53.74"
"20260402","5","S","exiting","7","27","47.16"
"20260402","5","S","exiting","8","18","53.5"
"20260402","5","S","exiting","9","31","111.87"
"20260402","5","S","exiting","10","29","75.88"
"20260402","5","S","exiting","11","17","73.93"
"20260402","5","S","exiting","12","18","75.37"
"20260402","5","S","exiting","13","16","79.1"
"20260402","5","S","exiting","14","20","88.6"
"20260402","5","S","exiting","15","13","76.53"
"20260402","5","S","exiting","16","10","35.75"
"20260402","5","S","exiting","17","3","49.43"
"20260402","5","S","exiting","18","1","133.6"
"20260402","5","S","exiting","19","6","117.81"
"20260402","5","S","exiting","20","6","41.28"
"20260402","5","S","exiting","21","4","66.05"
"20260402","5","S","exiting","22","14","133.75"
"20260402","5","S","exiting","23","12","158.32"
"20260402","5","S","passing","0","113","211.92"
"20260402","5","S","passing","1","128","202.64"
"20260402","5","S","passing","2","153","204.24"
"20260402","5","S","passing","3","181","174.2"
"20260402","5","S","passing","4","206","172.66"
"20260402","5","S","passing","5","221","131.02"
"20260402","5","S","passing","6","275","112.96"
"20260402","5","S","passing","7","215","109.06"
"20260402","5","S","passing","8","385","138.6"
"20260402","5","S","passing","9","551","144.18"
"20260402","5","S","passing","10","503","135.13"
"20260402","5","S","passing","11","511","119.9"
"20260402","5","S","passing","12","373","108.03"
"20260402","5","S","passing","13","329","107.11"
"20260402","5","S","passing","14","392","116.66"
"20260402","5","S","passing","15","300","144.87"
"20260402","5","S","passing","16","244","145.0"
"20260402","5","S","passing","17","150","146.7"
"20260402","5","S","passing","18","119","144.69"
"20260402","5","S","passing","19","135","164.13"
"20260402","5","S","passing","20","130","163.48"
"20260402","5","S","passing","21","112","168.83"
"20260402","5","S","passing","22","99","153.97"
"20260402","5","S","passing","23","103","206.35"
"20260403","31","N","entering","0","201","68.18"
"20260403","31","N","entering","1","131","59.73"
"20260403","31","N","entering","2","92","75.71"
"20260403","31","N","entering","3","74","78.32"
"20260403","31","N","entering","4","96","94.54"
"20260403","31","N","entering","5","195","87.64"
"20260403","31","N","entering","6","459","58.2"
"20260403","31","N","entering","7","753","60.93"
"20260403","31","N","entering","8","1020","70.52"
"20260403","31","N","entering","9","1045","76.05"
"20260403","31","N","entering","10","909","71.81"
"20260403","31","N","entering","11","763","73.37"
"20260403","31","N","entering","12","711","63.45"
"20260403","31","N","entering","13","800","65.69"
"20260403","31","N","entering","14","855","63.86"
"20260403","31","N","entering","15","689","60.65"
"20260403","31","N","entering","16","724","60.13"
"20260403","31","N","entering","17","620","51.31"
"20260403","31","N","entering","18","680","57.76"
"20260403","31","N","entering","19","553","61.16"
"20260403","31","N","entering","20","630","63.91"
"20260403","31","N","entering","21","548","58.46"
"20260403","31","N","entering","22","446","52.02"
"20260403","31","N","entering","23","298","61.45"
"20260403","31","N","exiting","0","163","18.84"
"20260403","31","N","exiting","1","99","20.28"
"20260403","31","N","exiting","2","62","21.86"
"20260403","31","N","exiting","3","54","25.42"
"20260403","31","N","exiting","4","62","25.3"
"20260403","31","N","exiting","5","92","24.91"
"20260403","31","N","exiting","6","249","23.25"
"20260403","31","N","exiting","7","405","20.88"
"20260403","31","N","exiting","8","354","20.2"
"20260403","31","N","exiting","9","364","23.32"
"20260403","31","N","exiting","10","446","22.09"
"20260403","31","N","exiting","11","455","24.83"
"20260403","31","N","exiting","12","450","23.18"
"20260403","31","N","exiting","13","489","22.78"
"20260403","31","N","exiting","14","525","24.35"
"20260403","31","N","exiting","15","604","24.82"
"20260403","31","N","exiting","16","637","26.29"
"20260403","31","N","exiting","17","735","25.28"
"20260403","31","N","exiting","18","654","25.31"
"20260403","31","N","exiting","19","606","23.83"
"20260403","31","N","exiting","20","656","24.99"
"20260403","31","N","exiting","21","605","23.03"
"20260403","31","N","exiting","22","436","26.65"
"20260403","31","N","exiting","23","266","23.29"
"20260403","31","N","passing","0","608","113.52"
"20260403","31","N","passing","1","357","110.68"
"20260403","31","N","passing","2","252","126.21"
"20260403","31","N","passing","3","250","138.97"
"20260403","31","N","passing","4","442","149.25"
"20260403","31","N","passing","5","887","131.81"
"20260403","31","N","passing","6","2174","100.41"
"20260403","31","N","passing","7","3262","103.25"
"20260403","31","N","passing","8","3433","104.24"
"20260403","31","N","passing","9","3311","101.52"
"20260403","31","N","passing","10","2874","103.58"
"20260403","31","N","passing","11","2343","106.9"
"20260403","31","N","passing","12","2271","101.23"
"20260403","31","N","passing","13","2604","94.36"
"20260403","31","N","passing","14","2782","94.73"
"20260403","31","N","passing","15","2669","88.7"
"20260403","31","N","passing","16","2656","81.07"
"20260403","31","N","passing","17","2490","80.68"
"20260403","31","N","passing","18","2343","77.71"
"20260403","31","N","passing","19","2132","84.1"
"20260403","31","N","passing","20","2030","83.37"
"20260403","31","N","passing","21","1970","75.15"
"20260403","31","N","passing","22","1507","76.91"
"20260403","31","N","passing","23","967","82.34"
"20260403","31","S","entering","0","173","23.12"
"20260403","31","S","entering","1","94","20.81"
"20260403","31","S","entering","2","60","18.06"
"20260403","31","S","entering","3","78","23.88"
"20260403","31","S","entering","4","91","35.15"
"20260403","31","S","entering","5","156","26.71"
"20260403","31","S","entering","6","320","25.65"
"20260403","31","S","entering","7","482","23.56"
"20260403","31","S","entering","8","628","24.17"
"20260403","31","S","entering","9","851","25.26"
"20260403","31","S","entering","10","982","27.38"
"20260403","31","S","entering","11","858","25.11"
"20260403","31","S","entering","12","651","23.36"
"20260403","31","S","entering","13","702","24.3"
"20260403","31","S","entering","14","742","23.91"
"20260403","31","S","entering","15","750","22.55"
"20260403","31","S","entering","16","844","21.76"
"20260403","31","S","entering","17","743","20.86"
"20260403","31","S","entering","18","635","20.39"
"20260403","31","S","entering","19","506","20.76"
"20260403","31","S","entering","20","560","22.04"
"20260403","31","S","entering","21","512","23.93"
"20260403","31","S","entering","22","374","25.0"
"20260403","31","S","entering","23","230","24.9"
"20260403","31","S","exiting","0","192","116.37"
"20260403","31","S","exiting","1","153","118.84"
"20260403","31","S","exiting","2","123","113.31"
"20260403","31","S","exiting","3","127","186.62"
"20260403","31","S","exiting","4","199","203.95"
"20260403","31","S","exiting","5","352","217.52"
"20260403","31","S","exiting","6","368","143.74"
"20260403","31","S","exiting","7","582","96.26"
"20260403","31","S","exiting","8","669","86.65"
"20260403","31","S","exiting","9","811","78.73"
"20260403","31","S","exiting","10","933","72.96"
"20260403","31","S","exiting","11","863","74.62"
"20260403","31","S","exiting","12","918","73.31"
"20260403","31","S","exiting","13","856","70.53"
"20260403","31","S","exiting","14","803","71.13"
"20260403","31","S","exiting","15","779","63.28"
"20260403","31","S","exiting","16","764","63.26"
"20260403","31","S","exiting","17","751","63.66"
"20260403","31","S","exiting","18","772","55.58"
"20260403","31","S","exiting","19","712","61.31"
"20260403","31","S","exiting","20","678","58.58"
"20260403","31","S","exiting","21","484","66.51"
"20260403","31","S","exiting","22","316","61.6"
"20260403","31","S","exiting","23","204","70.65"
"20260403","31","S","passing","0","924","180.53"
"20260403","31","S","passing","1","665","198.21"
"20260403","31","S","passing","2","532","213.05"
"20260403","31","S","passing","3","689","238.93"
"20260403","31","S","passing","4","1073","253.32"
"20260403","31","S","passing","5","1738","233.28"
"20260403","31","S","passing","6","1718","166.88"
"20260403","31","S","passing","7","2243","121.04"
"20260403","31","S","passing","8","2587","116.39"
"20260403","31","S","passing","9","3132","102.86"
"20260403","31","S","passing","10","3337","96.79"
"20260403","31","S","passing","11","2931","98.47"
"20260403","31","S","passing","12","3134","105.1"
"20260403","31","S","passing","13","3271","97.81"
"20260403","31","S","passing","14","3254","95.54"
"20260403","31","S","passing","15","3026","96.97"
"20260403","31","S","passing","16","2762","90.76"
"20260403","31","S","passing","17","2695","81.5"
"20260403","31","S","passing","18","2374","86.56"
"20260403","31","S","passing","19","2469","84.38"
"20260403","31","S","passing","20","2102","94.97"
"20260403","31","S","passing","21","1723","97.87"
"20260403","31","S","passing","22","1108","102.34"
"20260403","31","S","passing","23","699","109.48"
"20260403","32","N","entering","0","33","53.85"
"20260403","32","N","entering","1","18","63.64"
"20260403","32","N","entering","2","27","65.91"
"20260403","32","N","entering","3","18","67.17"
"20260403","32","N","entering","4","35","49.9"
"20260403","32","N","entering","5","71","82.89"
"20260403","32","N","entering","6","117","51.81"
"20260403","32","N","entering","7","185","55.83"
"20260403","32","N","entering","8","256","62.62"
"20260403","32","N","entering","9","252","53.89"
"20260403","32","N","entering","10","193","69.31"
"20260403","32","N","entering","11","166","69.28"
"20260403","32","N","entering","12","155","51.0"
"20260403","32","N","entering","13","187","62.94"
"20260403","32","N","entering","14","162","53.75"
"20260403","32","N","entering","15","205","54.21"
"20260403","32","N","entering","16","172","50.17"
"20260403","32","N","entering","17","153","50.86"
"20260403","32","N","entering","18","105","59.08"
"20260403","32","N","entering","19","103","59.81"
"20260403","32","N","entering","20","102","67.64"
"20260403","32","N","entering","21","124","59.36"
"20260403","32","N","entering","22","79","62.13"
"20260403","32","N","entering","23","56","45.74"
"20260403","32","N","exiting","0","30","25.02"
"20260403","32","N","exiting","1","19","17.75"
"20260403","32","N","exiting","2","13","29.04"
"20260403","32","N","exiting","3","12","24.29"
"20260403","32","N","exiting","4","35","28.22"
"20260403","32","N","exiting","5","39","30.83"
"20260403","32","N","exiting","6","88","28.58"
"20260403","32","N","exiting","7","160","22.62"
"20260403","32","N","exiting","8","138","25.25"
"20260403","32","N","exiting","9","107","27.64"
"20260403","32","N","exiting","10","131","20.75"
"20260403","32","N","exiting","11","148","22.37"
"20260403","32","N","exiting","12","125","24.11"
"20260403","32","N","exiting","13","135","23.41"
"20260403","32","N","exiting","14","165","23.38"
"20260403","32","N","exiting","15","137","25.33"
"20260403","32","N","exiting","16","173","25.3"
"20260403","32","N","exiting","17","191","23.65"
"20260403","32","N","exiting","18","126","24.43"
"20260403","32","N","exiting","19","111","28.55"
"20260403","32","N","exiting","20","117","26.7"
"20260403","32","N","exiting","21","95","20.45"
"20260403","32","N","exiting","22","72","24.28"
"20260403","32","N","exiting","23","45","20.6"
"20260403","32","N","passing","0","132","119.84"
"20260403","32","N","passing","1","89","132.32"
"20260403","32","N","passing","2","74","126.48"
"20260403","32","N","passing","3","96","127.51"
"20260403","32","N","passing","4","164","109.64"
"20260403","32","N","passing","5","308","104.97"
"20260403","32","N","passing","6","556","97.17"
"20260403","32","N","passing","7","954","88.27"
"20260403","32","N","passing","8","1015","94.74"
"20260403","32","N","passing","9","786","95.26"
"20260403","32","N","passing","10","692","101.08"
"20260403","32","N","passing","11","597","92.91"
"20260403","32","N","passing","12","536","86.25"
"20260403","32","N","passing","13","650","93.3"
"20260403","32","N","passing","14","667","90.55"
"20260403","32","N","passing","15","635","85.4"
"20260403","32","N","passing","16","637","76.67"
"20260403","32","N","passing","17","639","77.1"
"20260403","32","N","passing","18","498","79.1"
"20260403","32","N","passing","19","419","88.73"
"20260403","32","N","passing","20","400","83.76"
"20260403","32","N","passing","21","382","89.75"
"20260403","32","N","passing","22","254","82.13"
"20260403","32","N","passing","23","163","88.59"
"20260403","32","S","entering","0","24","20.22"
"20260403","32","S","entering","1","20","25.46"
"20260403","32","S","entering","2","10","26.64"
"20260403","32","S","entering","3","18","27.23"
"20260403","32","S","entering","4","31","36.63"
"20260403","32","S","entering","5","54","21.49"
"20260403","32","S","entering","6","98","31.43"
"20260403","32","S","entering","7","175","25.32"
"20260403","32","S","entering","8","180","26.67"
"20260403","32","S","entering","9","197","24.57"
"20260403","32","S","entering","10","212","25.09"
"20260403","32","S","entering","11","210","27.89"
"20260403","32","S","entering","12","177","25.1"
"20260403","32","S","entering","13","195","22.34"
"20260403","32","S","entering","14","191","27.29"
"20260403","32","S","entering","15","185","25.46"
"20260403","32","S","entering","16","185","26.17"
"20260403","32","S","entering","17","187","24.41"
"20260403","32","S","entering","18","135","25.45"
"20260403","32","S","entering","19","107","25.28"
"20260403","32","S","entering","20","76","25.64"
"20260403","32","S","entering","21","81","24.24"
"20260403","32","S","entering","22","59","28.52"
"20260403","32","S","entering","23","37","23.27"
"20260403","32","S","exiting","0","41","103.9"
"20260403","32","S","exiting","1","24","105.84"
"20260403","32","S","exiting","2","28","104.24"
"20260403","32","S","exiting","3","26","154.41"
"20260403","32","S","exiting","4","50","171.4"
"20260403","32","S","exiting","5","66","171.91"
"20260403","32","S","exiting","6","88","106.18"
"20260403","32","S","exiting","7","168","68.91"
"20260403","32","S","exiting","8","155","71.64"
"20260403","32","S","exiting","9","189","65.01"
"20260403","32","S","exiting","10","233","68.11"
"20260403","32","S","exiting","11","196","50.04"
"20260403","32","S","exiting","12","170","54.86"
"20260403","32","S","exiting","13","196","65.03"
"20260403","32","S","exiting","14","202","59.34"
"20260403","32","S","exiting","15","169","70.22"
"20260403","32","S","exiting","16","173","52.93"
"20260403","32","S","exiting","17","166","42.55"
"20260403","32","S","exiting","18","159","60.26"
"20260403","32","S","exiting","19","134","56.05"
"20260403","32","S","exiting","20","98","53.44"
"20260403","32","S","exiting","21","80","49.82"
"20260403","32","S","exiting","22","56","49.87"
"20260403","32","S","exiting","23","37","51.55"
"20260403","32","S","passing","0","148","169.53"
"20260403","32","S","passing","1","151","199.01"
"20260403","32","S","passing","2","114","220.26"
"20260403","32","S","passing","3","179","225.91"
"20260403","32","S","passing","4","309","226.74"
"20260403","32","S","passing","5","427","203.44"
"20260403","32","S","passing","6","504","131.58"
"20260403","32","S","passing","7","719","90.43"
"20260403","32","S","passing","8","719","91.2"
"20260403","32","S","passing","9","728","89.06"
"20260403","32","S","passing","10","708","88.37"
"20260403","32","S","passing","11","652","86.61"
"20260403","32","S","passing","12","680","100.73"
"20260403","32","S","passing","13","825","87.01"
"20260403","32","S","passing","14","764","81.37"
"20260403","32","S","passing","15","714","81.83"
"20260403","32","S","passing","16","759","83.79"
"20260403","32","S","passing","17","662","72.64"
"20260403","32","S","passing","18","544","89.97"
"20260403","32","S","passing","19","472","88.49"
"20260403","32","S","passing","20","404","95.14"
"20260403","32","S","passing","21","282","94.83"
"20260403","32","S","passing","22","223","108.91"
"20260403","32","S","passing","23","137","109.44"
"20260403","41","N","entering","0","9","243.67"
"20260403","41","N","entering","1","8","264.56"
"20260403","41","N","entering","2","6","263.03"
"20260403","41","N","entering","3","3","292.47"
"20260403","41","N","entering","4","6","292.08"
"20260403","41","N","entering","5","8","202.65"
"20260403","41","N","entering","6","15","170.58"
"20260403","41","N","entering","7","21","193.47"
"20260403","41","N","entering","8","9","201.11"
"20260403","41","N","entering","9","9","261.73"
"20260403","41","N","entering","10","8","292.36"
"20260403","41","N","entering","11","9","259.98"
"20260403","41","N","entering","12","9","264.09"
"20260403","41","N","entering","13","10","292.0"
"20260403","41","N","entering","14","6","291.5"
"20260403","41","N","entering","15","9","258.99"
"20260403","41","N","entering","16","7","292.36"
"20260403","41","N","entering","17","12","210.79"
"20260403","41","N","entering","18","7","210.73"
"20260403","41","N","entering","19","8","292.38"
"20260403","41","N","entering","20","8","243.1"
"20260403","41","N","entering","21","6","267.15"
"20260403","41","N","entering","22","5","283.96"
"20260403","41","N","entering","23","4","286.18"
"20260403","41","N","exiting","4","1","29.8"
"20260403","41","N","exiting","5","1","35.7"
"20260403","41","N","exiting","6","1","11.1"
"20260403","41","N","exiting","7","2","13.85"
"20260403","41","N","exiting","8","4","15.3"
"20260403","41","N","exiting","9","4","12.18"
"20260403","41","N","exiting","13","1","4.9"
"20260403","41","N","exiting","16","1","7.8"
"20260403","41","N","exiting","17","2","29.05"
"20260403","41","N","exiting","18","4","27.6"
"20260403","41","N","exiting","19","1","4.9"
"20260403","41","N","exiting","20","3","17.8"
"20260403","41","N","exiting","23","2","44.85"
"20260403","41","N","passing","0","7","310.03"
"20260403","41","N","passing","1","9","312.03"
"20260403","41","N","passing","2","8","333.68"
"20260403","41","N","passing","3","5","291.98"
"20260403","41","N","passing","4","6","222.6"
"20260403","41","N","passing","5","22","145.52"
"20260403","41","N","passing","6","44","162.54"
"20260403","41","N","passing","7","62","162.73"
"20260403","41","N","passing","8","20","161.21"
"20260403","41","N","passing","9","28","151.37"
"20260403","41","N","passing","10","20","188.22"
"20260403","41","N","passing","11","19","194.75"
"20260403","41","N","passing","12","17","191.4"
"20260403","41","N","passing","13","10","211.09"
"20260403","41","N","passing","14","14","174.01"
"20260403","41","N","passing","15","13","181.72"
"20260403","41","N","passing","16","17","203.43"
"20260403","41","N","passing","17","26","106.14"
"20260403","41","N","passing","18","21","143.88"
"20260403","41","N","passing","19","10","184.8"
"20260403","41","N","passing","20","16","132.82"
"20260403","41","N","passing","21","12","200.93"
"20260403","41","N","passing","22","9","256.42"
"20260403","41","N","passing","23","4","257.63"
"20260403","41","S","entering","5","3","14.17"
"20260403","41","S","entering","6","5","12.64"
"20260403","41","S","entering","7","4","15.4"
"20260403","41","S","entering","8","1","4.9"
"20260403","41","S","entering","9","3","7.93"
"20260403","41","S","entering","12","1","50.2"
"20260403","41","S","entering","14","3","11.1"
"20260403","41","S","entering","16","2","22.8"
"20260403","41","S","entering","17","3","7.93"
"20260403","41","S","entering","18","1","22.8"
"20260403","41","S","entering","21","1","35.7"
"20260403","41","S","entering","23","1","42.7"
"20260403","41","S","exiting","0","11","247.45"
"20260403","41","S","exiting","1","7","251.24"
"20260403","41","S","exiting","2","7","266.16"
"20260403","41","S","exiting","3","5","292.42"
"20260403","41","S","exiting","4","6","244.4"
"20260403","41","S","exiting","5","6","197.83"
"20260403","41","S","exiting","6","7","186.26"
"20260403","41","S","exiting","7","7","211.7"
"20260403","41","S","exiting","8","14","160.76"
"20260403","41","S","exiting","9","9","242.08"
"20260403","41","S","exiting","10","14","222.32"
"20260403","41","S","exiting","11","10","224.79"
"20260403","41","S","exiting","12","10","292.35"
"20260403","41","S","exiting","13","12","253.32"
"20260403","41","S","exiting","14","10","292.33"
"20260403","41","S","exiting","15","10","252.6"
"20260403","41","S","exiting","16","9","243.94"
"20260403","41","S","exiting","17","11","247.6"
"20260403","41","S","exiting","18","8","233.12"
"20260403","41","S","exiting","19","12","235.89"
"20260403","41","S","exiting","20","10","180.16"
"20260403","41","S","exiting","21","8","273.4"
"20260403","41","S","exiting","22","8","284.34"
